"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant_id","response","stimulus","category","correct_response","naive_theory","concept","is_consistent","response_tf","correct","question_order"
"","2453","html-keyboard-response","10","2.0.0","82154","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">Rainbows contain all colors of light.</div>","Waves","T","T","Light","true","T","true",""
"","4820","html-keyboard-response","11","2.0.0","87477","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">Sounds can be near or far.</div>","Waves","F","T","Sound","false","T","false",""
"","1971","html-keyboard-response","12","2.0.0","89952","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">Foam reflects sound.</div>","Waves","F","F","Reflection","true","F","true",""
"","1248","html-keyboard-response","13","2.0.0","91701","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">Prisms reflect light.</div>","Waves","F","T","Reflection","false","T","false",""
"","2691","html-keyboard-response","14","2.0.0","94894","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">Sounds can be dead or alive.</div>","Waves","F","F","Sound","true","F","true",""
"","2228","html-keyboard-response","15","2.0.0","97624","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">Red objects reflect red light.</div>","Waves","T","T","Color","true","T","true",""
"","2885","html-keyboard-response","16","2.0.0","101011","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">White light contains all colors of light.</div>","Waves","T","F","Light","false","T","true",""
"","1535","html-keyboard-response","17","2.0.0","103048","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">Sound travels through metal.</div>","Waves","T","F","Propagation","false","F","false",""
"","1613","html-keyboard-response","18","2.0.0","105163","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">Red objects absorb blue light.</div>","Waves","T","F","Color","false","F","false",""
"","2129","html-keyboard-response","19","2.0.0","107794","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">Mirrors reflect sound.</div>","Waves","T","F","Reflection","false","F","false",""
"","1467","html-keyboard-response","20","2.0.0","109764","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">Sound travels through foam.</div>","Waves","F","F","Propagation","true","F","true",""
"","4176","html-keyboard-response","21","2.0.0","114442","pq1360ycbhn","ladybug","t","<div style=""font-size:30pt;"">Press T if you are paying attention. Do not press z or m.</div>","Waves","T3","T3","AttentionCheck","true","T3","true",""
"","3999","html-keyboard-response","22","2.0.0","118944","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">Black objects reflect all colors of light.</div>","Waves","F","T","Light","false","F","true",""
"","1850","html-keyboard-response","23","2.0.0","121296","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">Sounds can be loud or quiet.</div>","Waves","T","T","Sound","true","T","true",""
"","1914","html-keyboard-response","24","2.0.0","123714","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">Red objects reflect blue light.</div>","Waves","F","F","Color","true","F","true",""
"","8178","html-keyboard-response","25","2.0.0","132394","pq1360ycbhn","ladybug"," ","<p>The next 20 statements will be about <b>Evolution</b>. Press any key to continue.</p>","","","","","","","",""
"","4758","html-keyboard-response","26","2.0.0","137154","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">Most organisms live in temperate climates.</div>","Evolution","F","F","Selection","true","T","false",""
"","2274","html-keyboard-response","27","2.0.0","139929","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">Humans are descended from sea-dwelling creatures.</div>","Evolution","T","F","Phylogeny","false","F","false",""
"","3727","html-keyboard-response","28","2.0.0","144159","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">Humans are descended from tree-dwelling creatures.</div>","Evolution","T","T","Phylogeny","true","F","false",""
"","2686","html-keyboard-response","29","2.0.0","147348","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">Humans are more closely related to apes than monkeys.</div>","Evolution","T","T","Common ancestry","true","T","true",""
"","2925","html-keyboard-response","30","2.0.0","150775","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">Most organisms die before leaving offspring.</div>","Evolution","T","F","Selection","false","F","false",""
"","4737","html-keyboard-response","31","2.0.0","156015","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">Evolution requires long periods of time.</div>","Evolution","F","T","Variation","false","T","false",""
"","1631","html-keyboard-response","32","2.0.0","158149","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">Humans are descended from plants.</div>","Evolution","F","F","Phylogeny","true","F","true",""
"","2955","html-keyboard-response","33","2.0.0","161607","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">Apes are more closely related to monkeys than humans.</div>","Evolution","F","T","Common ancestry","false","F","true",""
"","8927","html-keyboard-response","34","2.0.0","171035","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">Evolution requires within-species variation.</div>","Evolution","T","F","Variation","false","T","true",""
"","3689","html-keyboard-response","35","2.0.0","175227","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">Computer viruses evolve.</div>","Evolution","T","F","Adaptation","false","F","false",""
"","2739","html-keyboard-response","36","2.0.0","178468","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">Whales are more closely related to humans than fish.</div>","Evolution","T","F","Common ancestry","false","F","false",""
"","1935","html-keyboard-response","37","2.0.0","180906","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">Whales are more closely related to plants than fish.</div>","Evolution","F","F","Common ancestry","true","F","true",""
"","1857","html-keyboard-response","38","2.0.0","183266","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">Most organisms have plenty to eat.</div>","Evolution","F","T","Selection","false","F","true",""
"","2404","html-keyboard-response","39","2.0.0","186171","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">Individual organisms evolve.</div>","Evolution","F","T","Adaptation","false","T","false",""
"","2151","html-keyboard-response","40","2.0.0","188824","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">Evolution requires climate stability.</div>","Evolution","F","F","Variation","true","T","false",""
"","2392","html-keyboard-response","41","2.0.0","191719","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">Humans are descended from chimpanzees.</div>","Evolution","F","T","Phylogeny","false","T","false",""
"","1706","html-keyboard-response","42","2.0.0","193928","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">Most organisms are adapted to their environment.</div>","Evolution","T","T","Selection","true","T","true",""
"","1797","html-keyboard-response","43","2.0.0","196227","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">Inanimate objects evolve.</div>","Evolution","F","F","Adaptation","true","F","true",""
"","1170","html-keyboard-response","44","2.0.0","197899","pq1360ycbhn","ladybug","t","<div style=""font-size:30pt;"">Press T if you are paying attention. Do not press z or m.</div>","Evolution","T3","T3","AttentionCheck","true","T3","true",""
"","2220","html-keyboard-response","45","2.0.0","200621","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">Biological species evolve.</div>","Evolution","T","T","Adaptation","true","T","true",""
"","3389","html-keyboard-response","46","2.0.0","204512","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">Evolution requires differential survival.</div>","Evolution","T","T","Variation","true","T","true",""
"","3374","html-keyboard-response","47","2.0.0","208388","pq1360ycbhn","ladybug"," ","<p>The next 20 statements will be about <b>Matter</b>. Press any key to continue.</p>","","","","","","","",""
"","3523","html-keyboard-response","48","2.0.0","211912","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">Numbers are composed of matter.</div>","Matter","F","F","Mass","true","F","true",""
"","2449","html-keyboard-response","49","2.0.0","214864","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">A shadow can be cut in half.</div>","Matter","F","T","Divisibility","false","F","true",""
"","2093","html-keyboard-response","50","2.0.0","217459","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">A cold penny is denser than a hot penny.</div>","Matter","T","F","Density","false","F","false",""
"","1796","html-keyboard-response","51","2.0.0","219756","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">Atoms are visible to the naked eye.</div>","Matter","F","F","Atom","true","F","true",""
"","3391","html-keyboard-response","52","2.0.0","223649","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">A liter of water weighs more than a liter of air.</div>","Matter","T","T","Weight","true","F","false",""
"","3309","html-keyboard-response","53","2.0.0","227460","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">Atoms are weightless.</div>","Matter","F","T","Atom","false","F","true",""
"","5511","html-keyboard-response","54","2.0.0","233474","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">A pound of steel weighs more than a ton of steel.</div>","Matter","F","F","Weight","true","F","true",""
"","3485","html-keyboard-response","55","2.0.0","237461","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">Steel is denser than foam.</div>","Matter","T","T","Density","true","F","false",""
"","1068","html-keyboard-response","56","2.0.0","239031","pq1360ycbhn","ladybug","t","<div style=""font-size:30pt;"">Press T if you are paying attention. Do not press z or m.</div>","Matter","T3","T3","AttentionCheck","true","T3","true",""
"","3060","html-keyboard-response","57","2.0.0","242593","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">Atoms are the constituents of matter.</div>","Matter","T","T","Atom","true","T","true",""
"","1530","html-keyboard-response","58","2.0.0","244626","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">Air is composed of matter.</div>","Matter","T","F","Mass","false","T","true",""
"","6202","html-keyboard-response","59","2.0.0","251330","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">Atoms are mostly empty space.</div>","Matter","T","F","Atom","false","F","false",""
"","2431","html-keyboard-response","60","2.0.0","254263","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">A pound of steel weighs more than a pound of feathers.</div>","Matter","F","T","Weight","false","F","true",""
"","5013","html-keyboard-response","61","2.0.0","259778","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">A log can be cut in half.</div>","Matter","T","T","Divisibility","true","T","true",""
"","2273","html-keyboard-response","62","2.0.0","262554","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">An idea can be cut in half.</div>","Matter","F","F","Divisibility","true","F","true",""
"","2772","html-keyboard-response","63","2.0.0","265836","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">A liter of water weighs more than a liter of ice.</div>","Matter","T","F","Weight","false","F","false",""
"","1642","html-keyboard-response","64","2.0.0","267981","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">Rocks are composed of matter.</div>","Matter","T","T","Mass","true","T","true",""
"","1272","html-keyboard-response","65","2.0.0","269756","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">Foam is denser than brick.</div>","Matter","F","F","Density","true","F","true",""
"","2386","html-keyboard-response","66","2.0.0","272644","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">A grain of sand can be cut in half.</div>","Matter","T","F","Divisibility","false","T","true",""
"","3853","html-keyboard-response","67","2.0.0","276999","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">Ice is denser than water.</div>","Matter","F","T","Density","false","T","false",""
"","1933","html-keyboard-response","68","2.0.0","279434","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">Fire is composed of matter.</div>","Matter","F","T","Mass","false","T","false",""
"","10525","html-keyboard-response","69","2.0.0","290462","pq1360ycbhn","ladybug"," ","<p>The next 20 statements will be about <b>Mechanics</b>. Press any key to continue.</p>","","","","","","","",""
"","2478","html-keyboard-response","70","2.0.0","292941","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">Momentum can be transferred from one object to another.</div>","Mechanics","T","T","Momentum","true","T","true",""
"","4925","html-keyboard-response","71","2.0.0","298368","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">Color can be transferred from one object to another.</div>","Mechanics","F","F","Momentum","true","T","false",""
"","2970","html-keyboard-response","72","2.0.0","301839","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">Forces can be straight or curved.</div>","Mechanics","F","T","Force","false","T","false",""
"","3408","html-keyboard-response","73","2.0.0","305750","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">Heavy balls fall through air faster than light balls.</div>","Mechanics","F","T","Gravity","false","F","true",""
"","6079","html-keyboard-response","74","2.0.0","312331","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">A moving bullet loses force.</div>","Mechanics","F","T","Velocity","false","F","true",""
"","6033","html-keyboard-response","75","2.0.0","318867","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">Forces can be male or female.</div>","Mechanics","F","F","Force","true","T","false",""
"","3977","html-keyboard-response","76","2.0.0","323346","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">Constant acceleration requires constant force.</div>","Mechanics","T","T","Acceleration","true","T","true",""
"","2452","html-keyboard-response","77","2.0.0","326301","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">A moving bullet loses weight.</div>","Mechanics","F","F","Velocity","true","F","true",""
"","1662","html-keyboard-response","78","2.0.0","328465","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">Energy can be transferred from one object to another.</div>","Mechanics","T","F","Momentum","false","T","true",""
"","5150","html-keyboard-response","79","2.0.0","334117","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">Forces can be transferred from one object to another.</div>","Mechanics","F","T","Momentum","false","T","false",""
"","1326","html-keyboard-response","80","2.0.0","335946","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">Forces can be strong or weak.</div>","Mechanics","T","T","Force","true","T","true",""
"","1539","html-keyboard-response","81","2.0.0","337987","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">Forces can be balanced or unbalanced.</div>","Mechanics","T","F","Force","false","T","true",""
"","8554","html-keyboard-response","82","2.0.0","347044","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">A moving bullet loses speed.</div>","Mechanics","T","T","Velocity","true","F","false",""
"","6135","html-keyboard-response","83","2.0.0","353681","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">A moving bullet loses height.</div>","Mechanics","T","F","Velocity","false","F","false",""
"","2637","html-keyboard-response","84","2.0.0","356820","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">Constant motion requires constant force.</div>","Mechanics","F","T","Acceleration","false","T","false",""
"","6005","html-keyboard-response","85","2.0.0","363327","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">Anvils fall through air faster than feathers.</div>","Mechanics","T","T","Gravity","true","T","true",""
"","4782","html-keyboard-response","86","2.0.0","368611","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">Constant speed requires constant acceleration.</div>","Mechanics","F","F","Acceleration","true","T","false",""
"","1869","html-keyboard-response","87","2.0.0","370982","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">Bright objects fall through air faster than dark objects.</div>","Mechanics","F","F","Gravity","true","F","true",""
"","3458","html-keyboard-response","88","2.0.0","374942","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">Constant force can yield constant rest.</div>","Mechanics","T","F","Acceleration","false","T","true",""
"","4404","html-keyboard-response","89","2.0.0","379848","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">Pointy objects fall through air faster than flat objects.</div>","Mechanics","T","F","Gravity","false","T","true",""
"","1012","html-keyboard-response","90","2.0.0","381362","pq1360ycbhn","ladybug","t","<div style=""font-size:30pt;"">Press T if you are paying attention. Do not press z or m.</div>","Mechanics","T3","T3","AttentionCheck","true","T3","true",""
"","18362","html-keyboard-response","91","2.0.0","400225","pq1360ycbhn","ladybug"," ","<p>The next 20 statements will be about <b>Thermodynamics</b>. Press any key to continue.</p>","","","","","","","",""
"","3059","html-keyboard-response","92","2.0.0","403286","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">Atoms have heat.</div>","Thermodynamics","F","T","Heat","false","T","false",""
"","9089","html-keyboard-response","93","2.0.0","412878","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">Two cups of ice have a lower temperature than one.</div>","Thermodynamics","F","T","Temperature","false","F","true",""
"","5693","html-keyboard-response","94","2.0.0","419074","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">Gravity has heat.</div>","Thermodynamics","F","F","Heat","true","F","true",""
"","2450","html-keyboard-response","95","2.0.0","422027","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">Ice has heat.</div>","Thermodynamics","T","F","Heat","false","F","false",""
"","3453","html-keyboard-response","96","2.0.0","425981","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">Ice has a lower temperature than water.</div>","Thermodynamics","T","T","Temperature","true","T","true",""
"","5750","html-keyboard-response","97","2.0.0","432233","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">Heat increases an object's temperature.</div>","Thermodynamics","T","T","Thermal expansion","true","T","true",""
"","2414","html-keyboard-response","98","2.0.0","435150","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">Rain produces heat.</div>","Thermodynamics","F","F","Heat source","true","F","true",""
"","3255","html-keyboard-response","99","2.0.0","438907","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">Heat increases an object's weight.</div>","Thermodynamics","F","T","Thermal expansion","false","F","true",""
"","4498","html-keyboard-response","100","2.0.0","443908","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">Heat increases an object's size.</div>","Thermodynamics","T","F","Thermal expansion","false","T","true",""
"","3857","html-keyboard-response","101","2.0.0","448266","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">Water transfers heat to ice.</div>","Thermodynamics","T","T","Heat transfer","true","F","false",""
"","8244","html-keyboard-response","102","2.0.0","457013","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">Heat increases an object's color.</div>","Thermodynamics","F","F","Thermal expansion","true","T","false",""
"","2139","html-keyboard-response","103","2.0.0","459654","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">The sun has heat.</div>","Thermodynamics","T","T","Heat","true","T","true",""
"","1743","html-keyboard-response","104","2.0.0","461899","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">Ovens produce heat.</div>","Thermodynamics","T","T","Heat source","true","T","true",""
"","3871","html-keyboard-response","105","2.0.0","466273","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">Steam has a lower temperature than ice.</div>","Thermodynamics","F","F","Temperature","true","F","true",""
"","4334","html-keyboard-response","106","2.0.0","471109","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">Cold objects transfer heat to even colder objects.</div>","Thermodynamics","T","F","Heat transfer","false","F","false",""
"","2018","html-keyboard-response","107","2.0.0","473628","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">Cold objects transfer heat to warm objects.</div>","Thermodynamics","F","F","Heat transfer","true","F","true",""
"","8581","html-keyboard-response","108","2.0.0","482712","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">Water transfers heat to steam.</div>","Thermodynamics","F","T","Heat transfer","false","F","true",""
"","1361","html-keyboard-response","109","2.0.0","484575","pq1360ycbhn","ladybug","t","<div style=""font-size:30pt;"">Press T if you are paying attention. Do not press z or m.</div>","Thermodynamics","T3","T3","AttentionCheck","true","T3","true",""
"","8253","html-keyboard-response","110","2.0.0","493331","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">Boiling water has a lower temperature than steam.</div>","Thermodynamics","T","F","Temperature","false","F","false",""
"","2267","html-keyboard-response","111","2.0.0","496100","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">Pressure produces heat.</div>","Thermodynamics","T","F","Heat source","false","T","true",""
"","2409","html-keyboard-response","112","2.0.0","499011","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">Coats produce heat.</div>","Thermodynamics","F","T","Heat source","false","F","true",""
"","1939","html-keyboard-response","113","2.0.0","501452","pq1360ycbhn","ladybug"," ","<p>The next 20 statements will be about <b>Fractions</b>. Press any key to continue.</p>","","","","","","","",""
"","6756","html-keyboard-response","114","2.0.0","508209","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">8 divided by 1/2 is 4.</div>","Fractions","F","T","Division","false","F","true",""
"","4188","html-keyboard-response","115","2.0.0","512900","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">2/3 plus 2/4 is 2/7.</div>","Fractions","F","T","Addition","false","F","true",""
"","3786","html-keyboard-response","116","2.0.0","517188","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">1/17 is greater than 1/9.</div>","Fractions","F","T","Ordering","false","F","true",""
"","5880","html-keyboard-response","117","2.0.0","523570","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">1/10 plus 1/10 is 1/5.</div>","Fractions","T","F","Addition","false","T","true",""
"","5477","html-keyboard-response","118","2.0.0","529550","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">There are numbers between 1 and 3.</div>","Fractions","T","T","Infinite density","true","T","true",""
"","5964","html-keyboard-response","119","2.0.0","536016","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">1/13 is greater than 1/30.</div>","Fractions","T","F","Ordering","false","T","true",""
"","7505","html-keyboard-response","120","2.0.0","544026","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">There are numbers between 1/10 and 10/100.</div>","Fractions","F","T","Infinite density","false","F","true",""
"","9274","html-keyboard-response","121","2.0.0","553803","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">1/3 plus 1/3 is 1/3.</div>","Fractions","F","F","Addition","true","F","true",""
"","8003","html-keyboard-response","122","2.0.0","562308","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">4 divided by 1/2 is 8.</div>","Fractions","T","F","Division","false","T","true",""
"","3480","html-keyboard-response","123","2.0.0","566290","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">There are numbers between 10 and 10.</div>","Fractions","F","F","Infinite density","true","F","true",""
"","4834","html-keyboard-response","124","2.0.0","571626","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">All decimals are expressible as fractions.</div>","Fractions","T","T","Conversion","true","T","true",""
"","3202","html-keyboard-response","125","2.0.0","575330","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">All integers are expressible as fractions.</div>","Fractions","T","F","Conversion","false","F","false",""
"","2338","html-keyboard-response","126","2.0.0","578170","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">All fractions are expressible as decimals.</div>","Fractions","F","T","Conversion","false","T","false",""
"","2157","html-keyboard-response","127","2.0.0","580829","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">1/3 plus 1/3 is 2/3.</div>","Fractions","T","T","Addition","true","T","true",""
"","1770","html-keyboard-response","128","2.0.0","583102","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">All fractions are expressible as integers.</div>","Fractions","F","F","Conversion","true","F","true",""
"","945","html-keyboard-response","129","2.0.0","584550","pq1360ycbhn","ladybug","t","<div style=""font-size:30pt;"">Press T if you are paying attention. Do not press z or m.</div>","Fractions","T3","T3","AttentionCheck","true","T3","true",""
"","4719","html-keyboard-response","130","2.0.0","589770","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">8 divided by 2/1 is 3.</div>","Fractions","F","F","Division","true","F","true",""
"","14192","html-keyboard-response","131","2.0.0","604464","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">There are numbers between 1/3 and 1/2.</div>","Fractions","T","F","Infinite density","false","T","true",""
"","3526","html-keyboard-response","132","2.0.0","608492","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">1/17 is greater than 16/17.</div>","Fractions","F","F","Ordering","true","F","true",""
"","4720","html-keyboard-response","133","2.0.0","613715","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">4 divided by 2/1 is 2.</div>","Fractions","T","T","Division","true","T","true",""
"","3114","html-keyboard-response","134","2.0.0","617331","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">12/13 is greater than 1/13.</div>","Fractions","T","T","Ordering","true","T","true",""
"","10003","html-keyboard-response","135","2.0.0","627836","pq1360ycbhn","ladybug"," ","<p>The next 20 statements will be about <b>Astronomy</b>. Press any key to continue.</p>","","","","","","","",""
"","2892","html-keyboard-response","136","2.0.0","630729","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">Phases of the moon are caused by clouds.</div>","Astronomy","F","F","Lunar phase","true","F","true",""
"","13308","html-keyboard-response","137","2.0.0","644540","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">The earth's tilt causes the seasons.</div>","Astronomy","T","F","Season","false","T","true",""
"","1866","html-keyboard-response","138","2.0.0","646908","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">The sun produces gravity.</div>","Astronomy","T","F","Star","false","F","false",""
"","2555","html-keyboard-response","139","2.0.0","649965","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">Asteroids are more massive than planets.</div>","Astronomy","F","F","Planet","true","F","true",""
"","3248","html-keyboard-response","140","2.0.0","653715","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">The earth's distance from the sun causes the seasons.</div>","Astronomy","F","T","Season","false","F","true",""
"","3903","html-keyboard-response","141","2.0.0","658121","pq1360ycbhn","ladybug","m","<div style=""font-size:30pt;"">The moon produces light.</div>","Astronomy","F","T","Star","false","F","true",""
"","6294","html-keyboard-response","142","2.0.0","664917","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">Phases of the moon are caused by changes in illumination.</div>","Astronomy","T","T","Lunar phase","true","T","true",""
"","1315","html-keyboard-response","143","2.0.0","666735","pq1360ycbhn","ladybug","z","<div style=""font-size:30pt;"">The sun produces light.</div>","Astronomy","T","T","Star","true","T","true",""
