"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant_id","response","stimulus","category","correct_response","naive_theory","concept","is_consistent","response_tf","correct","question_order"
"","1869","html-keyboard-response","18","2.0.0","42376","pty9n7wuphe","camel","t","<div style=""font-size:30pt;"">Press T if you are paying attention. Do not press z or m.</div>","Thermodynamics","T3","T3","AttentionCheck","true","T3","true",""
"","1963","html-keyboard-response","19","2.0.0","44855","pty9n7wuphe","camel","m","<div style=""font-size:30pt;"">Water transfers heat to steam.</div>","Thermodynamics","F","T","Heat transfer","false","F","true",""
"","1932","html-keyboard-response","20","2.0.0","47291","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Heat increases an object's color.</div>","Thermodynamics","F","F","Thermal expansion","true","T","false",""
"","3283","html-keyboard-response","21","2.0.0","51087","pty9n7wuphe","camel","m","<div style=""font-size:30pt;"">Two cups of ice have a lower temperature than one.</div>","Thermodynamics","F","T","Temperature","false","F","true",""
"","1995","html-keyboard-response","22","2.0.0","53593","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Pressure produces heat.</div>","Thermodynamics","T","F","Heat source","false","T","true",""
"","1604","html-keyboard-response","23","2.0.0","55706","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Heat increases an object's temperature.</div>","Thermodynamics","T","T","Thermal expansion","true","T","true",""
"","2024","html-keyboard-response","24","2.0.0","58247","pty9n7wuphe","camel","m","<div style=""font-size:30pt;"">Steam has a lower temperature than ice.</div>","Thermodynamics","F","F","Temperature","true","F","true",""
"","1201","html-keyboard-response","25","2.0.0","59967","pty9n7wuphe","camel","m","<p>The next 20 statements will be about <b>Matter</b>. Press any key to continue.</p>","","","","","","","",""
"","2661","html-keyboard-response","26","2.0.0","62631","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">A cold penny is denser than a hot penny.</div>","Matter","T","F","Density","false","T","true",""
"","1824","html-keyboard-response","27","2.0.0","64967","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Foam is denser than brick.</div>","Matter","F","F","Density","true","T","false",""
"","1579","html-keyboard-response","28","2.0.0","67056","pty9n7wuphe","camel","m","<div style=""font-size:30pt;"">Steel is denser than foam.</div>","Matter","T","T","Density","true","F","false",""
"","2202","html-keyboard-response","29","2.0.0","69762","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Atoms are visible to the naked eye.</div>","Matter","F","F","Atom","true","T","false",""
"","1510","html-keyboard-response","30","2.0.0","71783","pty9n7wuphe","camel","t","<div style=""font-size:30pt;"">Press T if you are paying attention. Do not press z or m.</div>","Matter","T3","T3","AttentionCheck","true","T3","true",""
"","1261","html-keyboard-response","31","2.0.0","73560","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Atoms are the constituents of matter.</div>","Matter","T","T","Atom","true","T","true",""
"","1499","html-keyboard-response","32","2.0.0","75572","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Rocks are composed of matter.</div>","Matter","T","T","Mass","true","T","true",""
"","1698","html-keyboard-response","33","2.0.0","77777","pty9n7wuphe","camel","m","<div style=""font-size:30pt;"">A pound of steel weighs more than a pound of feathers.</div>","Matter","F","T","Weight","false","F","true",""
"","2467","html-keyboard-response","34","2.0.0","80754","pty9n7wuphe","camel","m","<div style=""font-size:30pt;"">Ice is denser than water.</div>","Matter","F","T","Density","false","F","true",""
"","2202","html-keyboard-response","35","2.0.0","83470","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Numbers are composed of matter.</div>","Matter","F","F","Mass","true","T","false",""
"","1625","html-keyboard-response","36","2.0.0","85603","pty9n7wuphe","camel","m","<div style=""font-size:30pt;"">Atoms are weightless.</div>","Matter","F","T","Atom","false","F","true",""
"","3049","html-keyboard-response","37","2.0.0","89161","pty9n7wuphe","camel","m","<div style=""font-size:30pt;"">A pound of steel weighs more than a ton of steel.</div>","Matter","F","F","Weight","true","F","true",""
"","1662","html-keyboard-response","38","2.0.0","91329","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Air is composed of matter.</div>","Matter","T","F","Mass","false","T","true",""
"","1956","html-keyboard-response","39","2.0.0","93790","pty9n7wuphe","camel","m","<div style=""font-size:30pt;"">A shadow can be cut in half.</div>","Matter","F","T","Divisibility","false","F","true",""
"","4942","html-keyboard-response","40","2.0.0","99239","pty9n7wuphe","camel","m","<div style=""font-size:30pt;"">A liter of water weighs more than a liter of air.</div>","Matter","T","T","Weight","true","F","false",""
"","1213","html-keyboard-response","41","2.0.0","100960","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Fire is composed of matter.</div>","Matter","F","T","Mass","false","T","false",""
"","1360","html-keyboard-response","42","2.0.0","102827","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">A log can be cut in half.</div>","Matter","T","T","Divisibility","true","T","true",""
"","1923","html-keyboard-response","43","2.0.0","105265","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Atoms are mostly empty space.</div>","Matter","T","F","Atom","false","T","true",""
"","1463","html-keyboard-response","44","2.0.0","107240","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">A grain of sand can be cut in half.</div>","Matter","T","F","Divisibility","false","T","true",""
"","1185","html-keyboard-response","45","2.0.0","108931","pty9n7wuphe","camel","m","<div style=""font-size:30pt;"">An idea can be cut in half.</div>","Matter","F","F","Divisibility","true","F","true",""
"","1929","html-keyboard-response","46","2.0.0","111364","pty9n7wuphe","camel","m","<div style=""font-size:30pt;"">A liter of water weighs more than a liter of ice.</div>","Matter","T","F","Weight","false","F","false",""
"","1068","html-keyboard-response","47","2.0.0","112938","pty9n7wuphe","camel"," ","<p>The next 20 statements will be about <b>Germs</b>. Press any key to continue.</p>","","","","","","","",""
"","2798","html-keyboard-response","48","2.0.0","115739","pty9n7wuphe","camel","m","<div style=""font-size:30pt;"">Sunshine contains germs.</div>","Germs","F","F","Contamination","true","F","true",""
"","1416","html-keyboard-response","49","2.0.0","117670","pty9n7wuphe","camel","m","<div style=""font-size:30pt;"">Germs enter the body through the eyes.</div>","Germs","T","F","Infection","false","F","false",""
"","1007","html-keyboard-response","50","2.0.0","119189","pty9n7wuphe","camel","m","<div style=""font-size:30pt;"">Germs have feelings.</div>","Germs","F","F","Microbe","true","F","true",""
"","1113","html-keyboard-response","51","2.0.0","120810","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Germs have an odor.</div>","Germs","F","T","Microbe","false","T","false",""
"","1405","html-keyboard-response","52","2.0.0","122728","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Being sneezed on can make a person sick.</div>","Germs","T","T","Contagion","true","T","true",""
"","1434","html-keyboard-response","53","2.0.0","124675","pty9n7wuphe","camel","m","<div style=""font-size:30pt;"">Being happy can make a person sick.</div>","Germs","F","F","Contagion","true","F","true",""
"","1201","html-keyboard-response","54","2.0.0","126388","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Dish sponges contain germs.</div>","Germs","T","F","Contamination","false","T","true",""
"","785","html-keyboard-response","55","2.0.0","127687","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Alcohol kills germs.</div>","Germs","T","T","Sterilization","true","T","true",""
"","1464","html-keyboard-response","56","2.0.0","129660","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Rotting meat contains germs.</div>","Germs","T","T","Contamination","true","T","true",""
"","2663","html-keyboard-response","57","2.0.0","132829","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Germs enter the body through the hair.</div>","Germs","F","F","Infection","true","T","false",""
"","1179","html-keyboard-response","58","2.0.0","134525","pty9n7wuphe","camel","t","<div style=""font-size:30pt;"">Press T if you are paying attention. Do not press z or m.</div>","Germs","T3","T3","AttentionCheck","true","T3","true",""
"","3603","html-keyboard-response","59","2.0.0","138636","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Germs enter the body through cuts.</div>","Germs","T","T","Infection","true","T","true",""
"","1256","html-keyboard-response","60","2.0.0","140408","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Water kills germs.</div>","Germs","F","T","Sterilization","false","T","false",""
"","1192","html-keyboard-response","61","2.0.0","142118","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Germs have DNA.</div>","Germs","T","F","Microbe","false","T","true",""
"","1097","html-keyboard-response","62","2.0.0","143725","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Germs enter the body through the skin.</div>","Germs","F","T","Infection","false","T","false",""
"","1050","html-keyboard-response","63","2.0.0","145289","pty9n7wuphe","camel","m","<div style=""font-size:30pt;"">Kindness kills germs.</div>","Germs","F","F","Sterilization","true","F","true",""
"","1825","html-keyboard-response","64","2.0.0","147621","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Being depressed can make a person sick.</div>","Germs","T","F","Contagion","false","T","true",""
"","1635","html-keyboard-response","65","2.0.0","149760","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Being cold can make a person sick.</div>","Germs","F","T","Contagion","false","T","false",""
"","874","html-keyboard-response","66","2.0.0","151148","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Germs have a shape.</div>","Germs","T","T","Microbe","true","T","true",""
"","811","html-keyboard-response","67","2.0.0","152467","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Heat kills germs.</div>","Germs","T","F","Sterilization","false","T","true",""
"","1019","html-keyboard-response","68","2.0.0","153996","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Urine contains germs.</div>","Germs","F","T","Contamination","false","T","false",""
"","1062","html-keyboard-response","69","2.0.0","155568","pty9n7wuphe","camel"," ","<p>The next 20 statements will be about <b>Waves</b>. Press any key to continue.</p>","","","","","","","",""
"","1526","html-keyboard-response","70","2.0.0","157095","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Sound travels through air.</div>","Waves","T","T","Propagation","true","T","true",""
"","899","html-keyboard-response","71","2.0.0","158506","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Sounds can be loud or quiet.</div>","Waves","T","T","Sound","true","T","true",""
"","1108","html-keyboard-response","72","2.0.0","160130","pty9n7wuphe","camel","m","<div style=""font-size:30pt;"">Foam reflects sound.</div>","Waves","F","F","Reflection","true","F","true",""
"","1508","html-keyboard-response","73","2.0.0","162141","pty9n7wuphe","camel","m","<div style=""font-size:30pt;"">Sound travels through foam.</div>","Waves","F","F","Propagation","true","F","true",""
"","1160","html-keyboard-response","74","2.0.0","163804","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Prisms reflect light.</div>","Waves","F","T","Reflection","false","T","false",""
"","1410","html-keyboard-response","75","2.0.0","165727","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Sounds can be direct or reflected.</div>","Waves","T","F","Sound","false","T","true",""
"","2464","html-keyboard-response","76","2.0.0","168709","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">White light contains all colors of light.</div>","Waves","T","F","Light","false","T","true",""
"","1320","html-keyboard-response","77","2.0.0","170532","pty9n7wuphe","camel","m","<div style=""font-size:30pt;"">Sounds can be dead or alive.</div>","Waves","F","F","Sound","true","F","true",""
"","2108","html-keyboard-response","78","2.0.0","173155","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Red objects reflect red light.</div>","Waves","T","T","Color","true","T","true",""
"","1411","html-keyboard-response","79","2.0.0","175076","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Sounds can be near or far.</div>","Waves","F","T","Sound","false","T","false",""
"","1008","html-keyboard-response","80","2.0.0","176592","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Rainbows contain all colors of light.</div>","Waves","T","T","Light","true","T","true",""
"","1451","html-keyboard-response","81","2.0.0","178560","pty9n7wuphe","camel","m","<div style=""font-size:30pt;"">Sound travels through metal.</div>","Waves","T","F","Propagation","false","F","false",""
"","1912","html-keyboard-response","82","2.0.0","180992","pty9n7wuphe","camel","m","<div style=""font-size:30pt;"">Red objects absorb red light.</div>","Waves","F","T","Color","false","F","true",""
"","1245","html-keyboard-response","83","2.0.0","182742","pty9n7wuphe","camel","m","<div style=""font-size:30pt;"">Mirrors reflect sound.</div>","Waves","T","F","Reflection","false","F","false",""
"","1764","html-keyboard-response","84","2.0.0","185018","pty9n7wuphe","camel","m","<div style=""font-size:30pt;"">Red objects reflect blue light.</div>","Waves","F","F","Color","true","F","true",""
"","971","html-keyboard-response","85","2.0.0","186494","pty9n7wuphe","camel","m","<div style=""font-size:30pt;"">Red objects absorb blue light.</div>","Waves","T","F","Color","false","F","false",""
"","920","html-keyboard-response","86","2.0.0","187928","pty9n7wuphe","camel","t","<div style=""font-size:30pt;"">Press T if you are paying attention. Do not press z or m.</div>","Waves","T3","T3","AttentionCheck","true","T3","true",""
"","1020","html-keyboard-response","87","2.0.0","189461","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Black objects reflect all colors of light.</div>","Waves","F","T","Light","false","T","false",""
"","1008","html-keyboard-response","88","2.0.0","190981","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Sound travels through a vacuum.</div>","Waves","F","T","Propagation","false","T","false",""
"","4176","html-keyboard-response","89","2.0.0","195674","pty9n7wuphe","camel","m","<div style=""font-size:30pt;"">Shadows contain all colors of light.</div>","Waves","F","F","Light","true","F","true",""
"","3501","html-keyboard-response","90","2.0.0","199685","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Mirrors reflect light.</div>","Waves","T","T","Reflection","true","T","true",""
"","807","html-keyboard-response","91","2.0.0","201008","pty9n7wuphe","camel"," ","<p>The next 20 statements will be about <b>Evolution</b>. Press any key to continue.</p>","","","","","","","",""
"","3394","html-keyboard-response","92","2.0.0","204404","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Computer viruses evolve.</div>","Evolution","T","F","Adaptation","false","T","true",""
"","3005","html-keyboard-response","93","2.0.0","207921","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Whales are more closely related to humans than fish.</div>","Evolution","T","F","Common ancestry","false","T","true",""
"","1428","html-keyboard-response","94","2.0.0","209852","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Apes are more closely related to monkeys than humans.</div>","Evolution","F","T","Common ancestry","false","T","false",""
"","1366","html-keyboard-response","95","2.0.0","211729","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Evolution requires differential survival.</div>","Evolution","T","T","Variation","true","T","true",""
"","1736","html-keyboard-response","96","2.0.0","213983","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Most organisms die before leaving offspring.</div>","Evolution","T","F","Selection","false","T","true",""
"","1419","html-keyboard-response","97","2.0.0","215920","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Most organisms live in temperate climates.</div>","Evolution","F","F","Selection","true","T","false",""
"","1571","html-keyboard-response","98","2.0.0","218001","pty9n7wuphe","camel","m","<div style=""font-size:30pt;"">Individual organisms evolve.</div>","Evolution","F","T","Adaptation","false","F","true",""
"","3173","html-keyboard-response","99","2.0.0","221682","pty9n7wuphe","camel","m","<div style=""font-size:30pt;"">Humans are descended from tree-dwelling creatures.</div>","Evolution","T","T","Phylogeny","true","F","false",""
"","1936","html-keyboard-response","100","2.0.0","224127","pty9n7wuphe","camel","m","<div style=""font-size:30pt;"">Humans are descended from plants.</div>","Evolution","F","F","Phylogeny","true","F","true",""
"","1174","html-keyboard-response","101","2.0.0","225804","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Humans are more closely related to apes than monkeys.</div>","Evolution","T","T","Common ancestry","true","T","true",""
"","2168","html-keyboard-response","102","2.0.0","228489","pty9n7wuphe","camel","m","<div style=""font-size:30pt;"">Evolution requires climate stability.</div>","Evolution","F","F","Variation","true","F","true",""
"","1048","html-keyboard-response","103","2.0.0","230053","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Evolution requires long periods of time.</div>","Evolution","F","T","Variation","false","T","false",""
"","986","html-keyboard-response","104","2.0.0","231556","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Biological species evolve.</div>","Evolution","T","T","Adaptation","true","T","true",""
"","1220","html-keyboard-response","105","2.0.0","233293","pty9n7wuphe","camel","m","<div style=""font-size:30pt;"">Inanimate objects evolve.</div>","Evolution","F","F","Adaptation","true","F","true",""
"","1450","html-keyboard-response","106","2.0.0","235259","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Most organisms have plenty to eat.</div>","Evolution","F","T","Selection","false","T","false",""
"","1173","html-keyboard-response","107","2.0.0","236942","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Humans are descended from chimpanzees.</div>","Evolution","F","T","Phylogeny","false","T","false",""
"","1263","html-keyboard-response","108","2.0.0","238711","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Most organisms are adapted to their environment.</div>","Evolution","T","T","Selection","true","T","true",""
"","1065","html-keyboard-response","109","2.0.0","240293","pty9n7wuphe","camel","t","<div style=""font-size:30pt;"">Press T if you are paying attention. Do not press z or m.</div>","Evolution","T3","T3","AttentionCheck","true","T3","true",""
"","2195","html-keyboard-response","110","2.0.0","243002","pty9n7wuphe","camel","m","<div style=""font-size:30pt;"">Humans are descended from sea-dwelling creatures.</div>","Evolution","T","F","Phylogeny","false","F","false",""
"","1792","html-keyboard-response","111","2.0.0","245307","pty9n7wuphe","camel","m","<div style=""font-size:30pt;"">Whales are more closely related to plants than fish.</div>","Evolution","F","F","Common ancestry","true","F","true",""
"","1308","html-keyboard-response","112","2.0.0","247128","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Evolution requires within-species variation.</div>","Evolution","T","F","Variation","false","T","true",""
"","684","html-keyboard-response","113","2.0.0","248331","pty9n7wuphe","camel"," ","<p>The next 20 statements will be about <b>Genetics</b>. Press any key to continue.</p>","","","","","","","",""
"","2041","html-keyboard-response","114","2.0.0","250375","pty9n7wuphe","camel","m","<div style=""font-size:30pt;"">Exercise can change one's genome.</div>","Genetics","F","T","Mutation","false","F","true",""
"","1196","html-keyboard-response","115","2.0.0","252083","pty9n7wuphe","camel","m","<div style=""font-size:30pt;"">Sunscreen can change one's genome.</div>","Genetics","F","F","Mutation","true","F","true",""
"","1350","html-keyboard-response","116","2.0.0","253938","pty9n7wuphe","camel","m","<div style=""font-size:30pt;"">Adults have more chromosomes than children.</div>","Genetics","F","T","Chromosome","false","F","true",""
"","1610","html-keyboard-response","117","2.0.0","256058","pty9n7wuphe","camel","m","<div style=""font-size:30pt;"">Genes that code for eye color can be found in the liver.</div>","Genetics","T","F","Expression","false","F","false",""
"","1144","html-keyboard-response","118","2.0.0","257708","pty9n7wuphe","camel","m","<div style=""font-size:30pt;"">Genes that code for eye color can be found in hair.</div>","Genetics","F","F","Expression","true","F","true",""
"","1413","html-keyboard-response","119","2.0.0","259625","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Viruses can change one's genome.</div>","Genetics","T","F","Mutation","false","T","true",""
"","1532","html-keyboard-response","120","2.0.0","261675","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Skin cells have more chromosomes than egg cells.</div>","Genetics","T","F","Chromosome","false","T","true",""
"","1684","html-keyboard-response","121","2.0.0","263875","pty9n7wuphe","camel","m","<div style=""font-size:30pt;"">A blue-eyed baby must have two blue-eyed parents.</div>","Genetics","F","T","Dominance","false","F","true",""
"","1410","html-keyboard-response","122","2.0.0","265793","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Genes that code for eye color can be found in the eye.</div>","Genetics","T","T","Expression","true","T","true",""
"","1984","html-keyboard-response","123","2.0.0","268291","pty9n7wuphe","camel","m","<div style=""font-size:30pt;"">Intelligence is heritable.</div>","Genetics","T","F","Heritability","false","F","false",""
"","2020","html-keyboard-response","124","2.0.0","270826","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Humans have more chromosomes than mosquitoes.</div>","Genetics","T","T","Chromosome","true","T","true",""
"","1370","html-keyboard-response","125","2.0.0","272710","pty9n7wuphe","camel","m","<div style=""font-size:30pt;"">Pierced ears are heritable.</div>","Genetics","F","F","Heritability","true","F","true",""
"","1428","html-keyboard-response","126","2.0.0","274656","pty9n7wuphe","camel","m","<div style=""font-size:30pt;"">Genes that code for eye color can be found in tears.</div>","Genetics","F","T","Expression","false","F","true",""
"","1409","html-keyboard-response","127","2.0.0","276580","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Two brown-eyed parents could have a brown-eyed baby.</div>","Genetics","T","T","Dominance","true","T","true",""
"","1849","html-keyboard-response","128","2.0.0","278936","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Immunity to chickenpox is heritable.</div>","Genetics","F","T","Heritability","false","T","false",""
"","1443","html-keyboard-response","129","2.0.0","280894","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Two blue-eyed parents could have a brown-eyed baby.</div>","Genetics","F","F","Dominance","true","T","false",""
"","1063","html-keyboard-response","130","2.0.0","282466","pty9n7wuphe","camel","t","<div style=""font-size:30pt;"">Press T if you are paying attention. Do not press z or m.</div>","Genetics","T3","T3","AttentionCheck","true","T3","true",""
"","1721","html-keyboard-response","131","2.0.0","284701","pty9n7wuphe","camel","m","<div style=""font-size:30pt;"">Men have more chromosomes than women.</div>","Genetics","F","F","Chromosome","true","F","true",""
"","1790","html-keyboard-response","132","2.0.0","287005","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Radiation can change one's genome.</div>","Genetics","T","T","Mutation","true","T","true",""
"","2571","html-keyboard-response","133","2.0.0","290084","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Two brown-eyed parents could have a blue-eyed baby.</div>","Genetics","T","F","Dominance","false","T","true",""
"","2207","html-keyboard-response","134","2.0.0","292798","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Hair color is heritable.</div>","Genetics","T","T","Heritability","true","T","true",""
"","934","html-keyboard-response","135","2.0.0","294245","pty9n7wuphe","camel"," ","<p>The next 20 statements will be about <b>Physiology</b>. Press any key to continue.</p>","","","","","","","",""
"","1516","html-keyboard-response","136","2.0.0","295763","pty9n7wuphe","camel","m","<div style=""font-size:30pt;"">The sun is alive.</div>","Physiology","F","T","Life","false","F","true",""
"","898","html-keyboard-response","137","2.0.0","297174","pty9n7wuphe","camel","t","<div style=""font-size:30pt;"">Press T if you are paying attention. Do not press z or m.</div>","Physiology","T3","T3","AttentionCheck","true","T3","true",""
"","1543","html-keyboard-response","138","2.0.0","299228","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Bacteria turn food into energy.</div>","Physiology","T","F","Metabolism","false","T","true",""
"","887","html-keyboard-response","139","2.0.0","300629","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Fish are alive.</div>","Physiology","T","T","Life","true","T","true",""
"","1804","html-keyboard-response","140","2.0.0","302939","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Mushrooms can die.</div>","Physiology","T","F","Death","false","T","true",""
"","839","html-keyboard-response","141","2.0.0","304295","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Caterpillars can reproduce.</div>","Physiology","F","T","Reproduction","false","T","false",""
"","669","html-keyboard-response","142","2.0.0","305467","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">Plants turn food into energy.</div>","Physiology","F","T","Metabolism","false","T","false",""
"","1513","html-keyboard-response","143","2.0.0","307488","pty9n7wuphe","camel","m","<div style=""font-size:30pt;"">Chairs can reproduce.</div>","Physiology","F","F","Reproduction","true","F","true",""
"","2307","html-keyboard-response","144","2.0.0","310311","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">A baby can be an uncle or an aunt.</div>","Physiology","T","F","Kinship","false","T","true",""
"","1036","html-keyboard-response","145","2.0.0","311862","pty9n7wuphe","camel","m","<div style=""font-size:30pt;"">Screwdrivers can die.</div>","Physiology","F","F","Death","true","F","true",""
"","918","html-keyboard-response","146","2.0.0","313286","pty9n7wuphe","camel","m","<div style=""font-size:30pt;"">Rocks are alive.</div>","Physiology","F","F","Life","true","F","true",""
"","674","html-keyboard-response","147","2.0.0","314475","pty9n7wuphe","camel","m","<div style=""font-size:30pt;"">Coral is alive.</div>","Physiology","T","F","Life","false","F","false",""
"","1629","html-keyboard-response","148","2.0.0","316607","pty9n7wuphe","camel","z","<div style=""font-size:30pt;"">People turn food into energy.</div>","Physiology","T","T","Metabolism","true","T","true",""
